orth_residual,orth_type,temporal_type,INJECTION_DIRECTORY,DUAL_CASE,seed,microservice_name,num_users,model_name,SEQ_LEN,avg_recall,service_MRR_mean,service_Hit@5_mean,train_time,train_time_per_epoch,total_epochs_used,avg_total_infer_time_over_all_tests,num_params,num_trainable_params,model_size_mb,peak_memory_mb,energy_joules
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,2,online-boutique,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.64, 'Avg@5-CPU (Service):     ': 0.75, 'Avg@5-DISK (Metric):     ': 0.44, 'Avg@5-DISK (Service):    ': 0.55, 'Avg@5-MEM (Metric):      ': 0.36, 'Avg@5-MEM (Service):     ': 0.64, 'Avg@5-OVERALL (Service)': 0.64, 'Avg@5-OVERALL (Metric)': 0.48}",0.6373387555205736,0.7575757575757576,8.392333984375e-05,8.392333984375e-05,0,0.7477874466867158,0,0,0.0,8.2333984375,74.9427281074524
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,2,sock-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.74, 'Avg@5-CPU (Service):     ': 0.5, 'Avg@5-DISK (Metric):     ': 0.87, 'Avg@5-DISK (Service):    ': 0.6, 'Avg@5-MEM (Metric):      ': 0.81, 'Avg@5-MEM (Service):     ': 0.59, 'Avg@5-OVERALL (Service)': 0.56, 'Avg@5-OVERALL (Metric)': 0.81}",0.501984126984127,0.6428571428571429,8.606910705566406e-05,8.606910705566406e-05,0,1.2919627598353796,0,0,0.0,10.5048828125,123.70822969293594
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,2,robot-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.55, 'Avg@5-CPU (Service):     ': 0.65, 'Avg@5-DISK (Metric):     ': 0.53, 'Avg@5-DISK (Service):    ': 0.75, 'Avg@5-MEM (Metric):      ': 0.36, 'Avg@5-MEM (Service):     ': 0.75, 'Avg@5-OVERALL (Service)': 0.72, 'Avg@5-OVERALL (Metric)': 0.48}",0.581267217630854,0.9090909090909091,8.535385131835938e-05,8.535385131835938e-05,0,0.7602698080467455,0,0,0.0,8.2333984375,75.85910435318948
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,2,online-boutique,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.45, 'Avg@5-CPU (Service):     ': 0.76, 'Avg@5-DISK (Metric):     ': 0.18, 'Avg@5-DISK (Service):    ': 0.74, 'Avg@5-MEM (Metric):      ': 0.34, 'Avg@5-MEM (Service):     ': 0.69, 'Avg@5-DUAL_MACRO (Service)': 0.73, 'Avg@5-DUAL_MACRO (Metric)': 0.32, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.6952020202020202,0.8064516129032258,9.608268737792969e-05,9.608268737792969e-05,0,0.7559518121903942,0,0,0.0,8.2333984375,71.05368839478493
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,2,sock-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.64, 'Avg@5-CPU (Service):     ': 0.51, 'Avg@5-DISK (Metric):     ': 0.04, 'Avg@5-DISK (Service):    ': 0.52, 'Avg@5-MEM (Metric):      ': 0.65, 'Avg@5-MEM (Service):     ': 0.6, 'Avg@5-DUAL_MACRO (Service)': 0.54, 'Avg@5-DUAL_MACRO (Metric)': 0.44, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.4968820861678004,0.5952380952380952,8.487701416015625e-05,8.487701416015625e-05,0,1.5713526407877605,0,0,0.0,10.5048828125,143.50642704129217
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,2,robot-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.55, 'Avg@5-CPU (Service):     ': 0.79, 'Avg@5-DISK (Metric):     ': 0.09, 'Avg@5-DISK (Service):    ': 0.73, 'Avg@5-MEM (Metric):      ': 0.28, 'Avg@5-MEM (Service):     ': 0.74, 'Avg@5-DUAL_MACRO (Service)': 0.75, 'Avg@5-DUAL_MACRO (Metric)': 0.31, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.601744719926538,0.9393939393939394,9.632110595703125e-05,9.632110595703125e-05,0,0.6792527834574381,0,0,0.0,8.2333984375,67.22709486079216
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,3,online-boutique,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.64, 'Avg@5-CPU (Service):     ': 0.75, 'Avg@5-DISK (Metric):     ': 0.44, 'Avg@5-DISK (Service):    ': 0.55, 'Avg@5-MEM (Metric):      ': 0.36, 'Avg@5-MEM (Service):     ': 0.64, 'Avg@5-OVERALL (Service)': 0.64, 'Avg@5-OVERALL (Metric)': 0.48}",0.6373387555205736,0.7575757575757576,8.368492126464844e-05,8.368492126464844e-05,0,0.7230197155114376,0,0,0.0,8.2333984375,70.90562272191048
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,3,sock-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.74, 'Avg@5-CPU (Service):     ': 0.5, 'Avg@5-DISK (Metric):     ': 0.87, 'Avg@5-DISK (Service):    ': 0.6, 'Avg@5-MEM (Metric):      ': 0.81, 'Avg@5-MEM (Service):     ': 0.59, 'Avg@5-OVERALL (Service)': 0.56, 'Avg@5-OVERALL (Metric)': 0.81}",0.501984126984127,0.6428571428571429,0.0005729198455810547,0.0005729198455810547,0,2.481174486024039,0,0,0.0,10.5048828125,238.99343879842758
simple,fixed,mlp,23June_WithDisk_RAMP_1000_users,False,3,robot-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.55, 'Avg@5-CPU (Service):     ': 0.65, 'Avg@5-DISK (Metric):     ': 0.53, 'Avg@5-DISK (Service):    ': 0.75, 'Avg@5-MEM (Metric):      ': 0.36, 'Avg@5-MEM (Service):     ': 0.75, 'Avg@5-OVERALL (Service)': 0.72, 'Avg@5-OVERALL (Metric)': 0.48}",0.581267217630854,0.9090909090909091,9.560585021972656e-05,9.560585021972656e-05,0,0.8829731941223145,0,0,0.0,8.2333984375,86.24565984606744
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,3,online-boutique,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.45, 'Avg@5-CPU (Service):     ': 0.76, 'Avg@5-DISK (Metric):     ': 0.18, 'Avg@5-DISK (Service):    ': 0.74, 'Avg@5-MEM (Metric):      ': 0.34, 'Avg@5-MEM (Service):     ': 0.69, 'Avg@5-DUAL_MACRO (Service)': 0.73, 'Avg@5-DUAL_MACRO (Metric)': 0.32, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.6952020202020202,0.8064516129032258,9.322166442871094e-05,9.322166442871094e-05,0,0.7535143590742542,0,0,0.0,8.2333984375,72.28056497216224
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,3,sock-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.64, 'Avg@5-CPU (Service):     ': 0.51, 'Avg@5-DISK (Metric):     ': 0.04, 'Avg@5-DISK (Service):    ': 0.52, 'Avg@5-MEM (Metric):      ': 0.65, 'Avg@5-MEM (Service):     ': 0.6, 'Avg@5-DUAL_MACRO (Service)': 0.54, 'Avg@5-DUAL_MACRO (Metric)': 0.44, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.4968820861678004,0.5952380952380952,9.441375732421875e-05,9.441375732421875e-05,0,1.269072277205331,0,0,0.0,10.5048828125,122.88420683145523
simple,fixed,mlp,23June_WithDisk_RAMP_concurrent_1000_users,True,3,robot-shop,1000,NSigma,32,"{'Avg@5-CPU (Metric):      ': 0.55, 'Avg@5-CPU (Service):     ': 0.79, 'Avg@5-DISK (Metric):     ': 0.09, 'Avg@5-DISK (Service):    ': 0.73, 'Avg@5-MEM (Metric):      ': 0.28, 'Avg@5-MEM (Service):     ': 0.74, 'Avg@5-DUAL_MACRO (Service)': 0.75, 'Avg@5-DUAL_MACRO (Metric)': 0.31, 'Avg@5-OVERALL (Dual Joint)': 0.0}",0.601744719926538,0.9393939393939394,9.1552734375e-05,9.1552734375e-05,0,0.7956246896223589,0,0,0.0,8.2333984375,79.96387981081008
